Loan_ID,Customer_ID,RM_ID,Loan_Type,Loan_Amount,Loan_Status
LN0005134,CUST000118,RM0219,Car Loan,236513,Defaulted
LN0005135,CUST001647,RM0199,Gold Loan,331576,Pending
LN0005136,CUST001962,RM0224,Car Loan,513851,Approved
LN0005137,CUST001599,RM0032,Gold Loan,544136,Rejected
LN0005138,CUST001634,RM0039,Business Loan,349794,Rejected
LN0005139,CUST000490,RM0011,Home Loan,101839,Defaulted
LN0005140,CUST001044,RM0128,Personal Loan,55024,Approved
LN0005141,CUST001182,RM0186,Education Loan,146828,Approved
LN0005142,CUST000231,RM0107,Business Loan,80525,Active
LN0005143,CUST001850,RM0149,Plot Loan,297842,Defaulted
LN0005144,CUST001649,RM0213,Business Loan,266428,Rejected
LN0005145,CUST002216,RM0202,Car Loan,58993,Defaulted
LN0005146,CUST002078,RM0075,Gold Loan,412303,Active
LN0005147,CUST001352,RM0127,Personal Loan,107201,Defaulted
LN0005148,CUST001295,RM0024,Personal Loan,163206,Closed
LN0005149,CUST002208,RM0142,Education Loan,270484,Defaulted
LN0005150,CUST002160,RM0107,Home Loan,162219,Pending
LN0005151,CUST001543,RM0215,Gold Loan,166424,Closed
LN0005152,CUST000749,RM0158,Home Loan,63576,Defaulted
LN0005153,CUST000337,RM0101,Car Loan,152646,Pending
LN0005154,CUST000754,RM0161,Gold Loan,339504,Defaulted
LN0005155,CUST000466,RM0201,Plot Loan,543436,Closed
LN0005156,CUST001863,RM0062,Car Loan,156715,Active
LN0005157,CUST000915,RM0157,Plot Loan,160185,Defaulted
LN0005158,CUST002211,RM0113,Car Loan,292553,Defaulted
LN0005159,CUST001040,RM0153,Gold Loan,622142,Defaulted
LN0005160,CUST001845,RM0249,Plot Loan,112138,Defaulted
LN0005161,CUST000418,RM0156,Car Loan,166015,Defaulted
LN0005162,CUST000477,RM0002,Business Loan,367900,Defaulted
LN0005163,CUST002427,RM0052,Education Loan,238164,Approved
LN0005164,CUST001476,RM0211,Car Loan,73438,Active
LN0005165,CUST001107,RM0119,Personal Loan,247628,Approved
LN0005166,CUST002038,RM0191,Plot Loan,91342,Pending
LN0005167,CUST000216,RM0154,Home Loan,192758,Approved
LN0005168,CUST001408,RM0227,Personal Loan,200623,Rejected
LN0005169,CUST000383,RM0133,Gold Loan,467823,Defaulted
LN0005170,CUST001306,RM0188,Plot Loan,174163,Approved
LN0005171,CUST001732,RM0064,Business Loan,115545,Defaulted
LN0005172,CUST001721,RM0233,Plot Loan,102524,Rejected
LN0005173,CUST001351,RM0233,Gold Loan,464694,Closed
LN0005174,CUST002500,RM0202,Car Loan,87509,Closed
LN0005175,CUST001761,RM0098,Gold Loan,160979,Active
LN0005176,CUST002387,RM0122,Plot Loan,91447,Active
LN0005177,CUST002025,RM0015,Home Loan,346829,Defaulted
LN0005178,CUST001722,RM0209,Home Loan,178632,Pending
LN0005179,CUST001791,RM0195,Gold Loan,136508,Defaulted
LN0005180,CUST000946,RM0137,Education Loan,139601,Active
LN0005181,CUST000061,RM0114,Gold Loan,432398,Rejected
LN0005182,CUST001385,RM0035,Plot Loan,211385,Defaulted
LN0005183,CUST000501,RM0040,Personal Loan,303075,Pending
LN0005184,CUST000803,RM0048,Car Loan,504680,Closed
LN0005185,CUST000266,RM0156,Plot Loan,514031,Closed
LN0005186,CUST001604,RM0210,Car Loan,129650,Active
LN0005187,CUST000610,RM0045,Plot Loan,659200,Closed
LN0005188,CUST001774,RM0164,Gold Loan,55038,Approved
LN0005189,CUST001114,RM0199,Personal Loan,144588,Rejected
LN0005190,CUST000218,RM0122,Plot Loan,502286,Defaulted
LN0005191,CUST000027,RM0227,Business Loan,114216,Pending
LN0005192,CUST000464,RM0144,Education Loan,113788,Approved
LN0005193,CUST000998,RM0036,Gold Loan,122085,Active
LN0005194,CUST001320,RM0079,Education Loan,239511,Active
LN0005195,CUST001183,RM0029,Car Loan,165369,Approved
LN0005196,CUST001914,RM0216,Education Loan,309462,Closed
LN0005197,CUST001521,RM0231,Gold Loan,500588,Closed
LN0005198,CUST001531,RM0116,Personal Loan,274293,Pending
LN0005199,CUST001715,RM0154,Gold Loan,95748,Rejected
LN0005200,CUST001366,RM0249,Gold Loan,589665,Defaulted
LN0005201,CUST000638,RM0081,Personal Loan,111439,Pending
LN0005202,CUST001624,RM0135,Education Loan,82478,Defaulted
LN0005203,CUST000293,RM0014,Business Loan,68854,Approved
LN0005204,CUST002221,RM0233,Home Loan,428085,Pending
LN0005205,CUST001931,RM0201,Business Loan,215740,Defaulted
LN0005206,CUST002437,RM0085,Personal Loan,74154,Closed
LN0005207,CUST001239,RM0234,Education Loan,79880,Active
LN0005208,CUST002187,RM0204,Home Loan,121343,Pending
LN0005209,CUST001184,RM0056,Personal Loan,116160,Approved
LN0005210,CUST000458,RM0142,Business Loan,235389,Rejected
LN0005211,CUST000431,RM0064,Home Loan,389375,Active
LN0005212,CUST000105,RM0158,Personal Loan,336551,Approved
LN0005213,CUST000084,RM0010,Home Loan,110893,Rejected
LN0005214,CUST000287,RM0148,Plot Loan,106289,Defaulted
LN0005215,CUST001294,RM0018,Car Loan,725056,Active
LN0005216,CUST000075,RM0095,Education Loan,51654,Active
LN0005217,CUST000937,RM0020,Plot Loan,473587,Approved
LN0005218,CUST000550,RM0133,Gold Loan,94560,Pending
LN0005219,CUST001960,RM0043,Plot Loan,638568,Approved
LN0005220,CUST000957,RM0108,Education Loan,133803,Closed
LN0005221,CUST001054,RM0035,Car Loan,166089,Active
LN0005222,CUST000356,RM0171,Home Loan,295598,Defaulted
LN0005223,CUST001564,RM0117,Education Loan,227185,Rejected
LN0005224,CUST000900,RM0029,Gold Loan,126527,Defaulted
LN0005225,CUST001067,RM0002,Home Loan,211411,Approved
LN0005226,CUST000052,RM0150,Plot Loan,312390,Pending
LN0005227,CUST001232,RM0109,Gold Loan,58651,Pending
LN0005228,CUST002251,RM0040,Education Loan,52252,Defaulted
LN0005229,CUST001511,RM0119,Personal Loan,172522,Active
LN0005230,CUST002154,RM0241,Business Loan,78275,Defaulted
LN0005231,CUST000170,RM0216,Business Loan,268333,Approved
LN0005232,CUST001921,RM0248,Personal Loan,98173,Active
LN0005233,CUST002083,RM0111,Education Loan,163426,Closed
LN0005234,CUST001771,RM0232,Gold Loan,94047,Active
LN0005235,CUST002386,RM0175,Education Loan,209028,Approved
LN0005236,CUST002379,RM0076,Personal Loan,74671,Pending
LN0005237,CUST000818,RM0081,Car Loan,54675,Pending
LN0005238,CUST002241,RM0118,Gold Loan,60497,Defaulted
LN0005239,CUST001882,RM0046,Gold Loan,666949,Approved
LN0005240,CUST000156,RM0038,Plot Loan,80696,Pending
LN0005241,CUST000212,RM0134,Education Loan,296528,Closed
LN0005242,CUST000546,RM0015,Plot Loan,64068,Closed
LN0005243,CUST000596,RM0180,Car Loan,72893,Pending
LN0005244,CUST002175,RM0245,Business Loan,192211,Active
LN0005245,CUST000611,RM0142,Home Loan,175049,Active
LN0005246,CUST001109,RM0104,Car Loan,655569,Active
LN0005247,CUST000861,RM0152,Education Loan,629486,Pending
LN0005248,CUST000844,RM0186,Gold Loan,352470,Active
LN0005249,CUST000641,RM0003,Education Loan,234311,Rejected
LN0005250,CUST001958,RM0062,Plot Loan,171379,Rejected
LN0005251,CUST001757,RM0196,Car Loan,138066,Closed
LN0005252,CUST001644,RM0237,Car Loan,637823,Active
LN0005253,CUST001008,RM0023,Car Loan,234717,Rejected
LN0005254,CUST000253,RM0092,Gold Loan,223058,Approved
LN0005255,CUST000046,RM0181,Home Loan,102767,Rejected
LN0005256,CUST001204,RM0001,Business Loan,59564,Closed
LN0005257,CUST001699,RM0013,Home Loan,630771,Active
LN0005258,CUST000350,RM0162,Gold Loan,125298,Defaulted
LN0005259,CUST000917,RM0127,Education Loan,166890,Defaulted
LN0005260,CUST000564,RM0181,Plot Loan,74352,Approved
LN0005261,CUST001288,RM0098,Business Loan,412708,Closed
LN0005262,CUST002202,RM0056,Home Loan,55604,Approved
LN0005263,CUST000223,RM0150,Home Loan,409142,Defaulted
LN0005264,CUST001884,RM0221,Education Loan,80230,Defaulted
LN0005265,CUST001399,RM0170,Car Loan,485303,Closed
LN0005266,CUST000635,RM0158,Car Loan,311698,Defaulted
LN0005267,CUST001358,RM0054,Gold Loan,85985,Active
LN0005268,CUST001708,RM0135,Education Loan,216858,Approved
LN0005269,CUST000758,RM0182,Plot Loan,124984,Approved
LN0005270,CUST001776,RM0136,Home Loan,89259,Rejected
LN0005271,CUST002336,RM0050,Education Loan,442057,Closed
LN0005272,CUST001115,RM0190,Business Loan,153342,Closed
LN0005273,CUST000338,RM0097,Home Loan,151680,Approved
LN0005274,CUST001798,RM0118,Gold Loan,87238,Rejected
LN0005275,CUST000080,RM0034,Plot Loan,146598,Rejected
LN0005276,CUST000245,RM0171,Education Loan,213578,Rejected
LN0005277,CUST002000,RM0235,Business Loan,460547,Active
LN0005278,CUST000126,RM0237,Education Loan,140237,Rejected
LN0005279,CUST002176,RM0094,Gold Loan,655665,Closed
LN0005280,CUST002476,RM0084,Home Loan,634901,Active
LN0005281,CUST001421,RM0159,Plot Loan,81307,Closed
LN0005282,CUST000910,RM0047,Business Loan,89035,Defaulted
LN0005283,CUST002040,RM0051,Personal Loan,447079,Closed
LN0005284,CUST000545,RM0071,Home Loan,149766,Closed
LN0005285,CUST001961,RM0006,Home Loan,50876,Pending
LN0005286,CUST002051,RM0100,Car Loan,114005,Rejected
LN0005287,CUST002384,RM0104,Home Loan,232076,Closed
LN0005288,CUST000035,RM0101,Education Loan,371154,Defaulted
LN0005289,CUST000514,RM0246,Business Loan,78632,Pending
LN0005290,CUST000983,RM0153,Plot Loan,73428,Rejected
LN0005291,CUST001000,RM0210,Gold Loan,560447,Closed
LN0005292,CUST001342,RM0101,Car Loan,328179,Rejected
LN0005293,CUST000083,RM0231,Personal Loan,228212,Approved
LN0005294,CUST001487,RM0097,Gold Loan,343229,Pending
LN0005295,CUST001544,RM0044,Car Loan,162022,Pending
LN0005296,CUST000217,RM0027,Personal Loan,334140,Rejected
LN0005297,CUST001313,RM0092,Gold Loan,142980,Defaulted
LN0005298,CUST000904,RM0138,Business Loan,105967,Closed
LN0005299,CUST002274,RM0205,Home Loan,311137,Active
LN0005300,CUST000498,RM0089,Personal Loan,158832,Active
LN0005301,CUST001300,RM0185,Home Loan,846672,Pending
LN0005302,CUST001358,RM0149,Gold Loan,135998,Defaulted
LN0005303,CUST002260,RM0127,Car Loan,559511,Defaulted
LN0005304,CUST002044,RM0013,Home Loan,590500,Rejected
LN0005305,CUST002124,RM0150,Gold Loan,105375,Closed
LN0005306,CUST000443,RM0120,Plot Loan,370116,Pending
LN0005307,CUST001218,RM0027,Education Loan,163505,Active
LN0005308,CUST000673,RM0052,Personal Loan,549051,Approved
LN0005309,CUST002353,RM0138,Gold Loan,169612,Pending
LN0005310,CUST001023,RM0117,Personal Loan,322752,Defaulted
LN0005311,CUST001554,RM0006,Business Loan,175834,Pending
LN0005312,CUST002269,RM0163,Car Loan,101702,Closed
LN0005313,CUST000423,RM0056,Personal Loan,94466,Approved
LN0005314,CUST001538,RM0117,Gold Loan,160827,Defaulted
LN0005315,CUST000023,RM0095,Home Loan,331703,Rejected
LN0005316,CUST001323,RM0192,Education Loan,235810,Closed
LN0005317,CUST000723,RM0182,Business Loan,283354,Defaulted
LN0005318,CUST001693,RM0194,Home Loan,116348,Defaulted
LN0005319,CUST002035,RM0206,Education Loan,181338,Rejected
LN0005320,CUST002315,RM0031,Gold Loan,59082,Active
LN0005321,CUST001742,RM0240,Personal Loan,390236,Rejected
LN0005322,CUST000435,RM0011,Education Loan,968888,Pending
LN0005323,CUST000101,RM0184,Home Loan,154471,Rejected
LN0005324,CUST000776,RM0093,Gold Loan,52204,Closed
LN0005325,CUST001007,RM0016,Business Loan,87215,Approved
LN0005326,CUST002213,RM0224,Car Loan,261413,Closed
LN0005327,CUST000073,RM0180,Gold Loan,239390,Defaulted
LN0005328,CUST002102,RM0211,Personal Loan,360106,Pending
LN0005329,CUST001206,RM0117,Plot Loan,108574,Approved
LN0005330,CUST000799,RM0110,Car Loan,338473,Approved
LN0005331,CUST002146,RM0003,Plot Loan,282940,Active
LN0005332,CUST001220,RM0039,Car Loan,127962,Active
LN0005333,CUST000153,RM0213,Plot Loan,207706,Defaulted
LN0005334,CUST001787,RM0075,Business Loan,81863,Rejected
LN0005335,CUST001323,RM0198,Education Loan,170502,Closed
LN0005336,CUST001163,RM0225,Gold Loan,476058,Rejected
LN0005337,CUST001606,RM0123,Car Loan,159356,Active
LN0005338,CUST000759,RM0031,Car Loan,415975,Approved
LN0005339,CUST002398,RM0004,Personal Loan,228443,Approved
LN0005340,CUST000054,RM0220,Personal Loan,92608,Defaulted
LN0005341,CUST002281,RM0001,Home Loan,224027,Pending
LN0005342,CUST000269,RM0240,Education Loan,191037,Defaulted
LN0005343,CUST001526,RM0216,Home Loan,151712,Defaulted
LN0005344,CUST002415,RM0213,Plot Loan,75482,Closed
LN0005345,CUST002009,RM0187,Personal Loan,157813,Defaulted
LN0005346,CUST000657,RM0051,Home Loan,65109,Approved
LN0005347,CUST001573,RM0163,Personal Loan,70798,Pending
LN0005348,CUST002447,RM0050,Education Loan,157542,Pending
LN0005349,CUST000614,RM0087,Business Loan,122878,Rejected
LN0005350,CUST001054,RM0079,Business Loan,569510,Defaulted
LN0005351,CUST001167,RM0209,Home Loan,144226,Pending
LN0005352,CUST000238,RM0189,Home Loan,333646,Active
LN0005353,CUST000809,RM0186,Education Loan,201109,Defaulted
LN0005354,CUST000334,RM0006,Plot Loan,293537,Pending
LN0005355,CUST000958,RM0229,Business Loan,110252,Closed
LN0005356,CUST000241,RM0140,Car Loan,619135,Approved
LN0005357,CUST001326,RM0247,Business Loan,201042,Rejected
LN0005358,CUST001893,RM0214,Personal Loan,405955,Closed
LN0005359,CUST002152,RM0105,Home Loan,140840,Rejected
LN0005360,CUST002180,RM0087,Gold Loan,999999999,Active
LN0005361,CUST002044,RM0104,Plot Loan,71119,Rejected
LN0005362,CUST001851,RM0143,Gold Loan,273994,Pending
LN0005363,CUST001980,RM0173,Gold Loan,51557,Active
LN0005364,CUST001067,RM0043,Personal Loan,178983,Approved
LN0005365,CUST001308,RM0004,Education Loan,92837,Active
LN0005366,CUST000526,RM0084,Plot Loan,247436,Closed
LN0005367,CUST002199,RM0082,Gold Loan,826685,Active
LN0005368,CUST000512,RM0099,Personal Loan,209369,Active
LN0005369,CUST000151,RM0132,Plot Loan,174874,Closed
LN0005370,CUST000827,RM0032,Car Loan,390199,Approved
LN0005371,CUST001949,RM0034,Business Loan,191767,Defaulted
LN0005372,CUST001954,RM0194,Plot Loan,186972,Rejected
LN0005373,CUST002453,RM0212,Business Loan,583065,Closed
LN0005374,CUST001566,RM0035,Gold Loan,491392,Closed
LN0005375,CUST000426,RM0024,Car Loan,358169,Defaulted
LN0005376,CUST001142,RM0024,Gold Loan,120268,Rejected
LN0005377,CUST002151,RM0044,Plot Loan,207495,Rejected
LN0005378,CUST001157,RM0054,Car Loan,100694,Defaulted
LN0005379,CUST001132,RM0056,Education Loan,167367,Rejected
LN0005380,CUST000101,RM0229,Business Loan,999999999,Active
LN0005381,CUST001890,RM0239,Car Loan,182412,Active
LN0005382,CUST002102,RM0082,Car Loan,406330,Approved
LN0005383,CUST001413,RM0172,Car Loan,999999999,Closed
LN0005384,CUST002276,RM0031,Home Loan,502727,Active
LN0005385,CUST001357,RM0010,Gold Loan,157098,Approved
LN0005386,CUST000610,RM0203,Plot Loan,53572,Pending
LN0005387,CUST001814,RM0074,Business Loan,445772,Pending
LN0005388,CUST000121,RM0238,Plot Loan,88299,Closed
LN0005389,CUST001282,RM0006,Plot Loan,244509,Active
LN0005390,CUST000666,RM0158,Gold Loan,55057,Closed
LN0005391,CUST000684,RM0193,Business Loan,152000,Active
LN0005392,CUST002221,RM0238,Plot Loan,903173,Closed
LN0005393,CUST000385,RM0222,Gold Loan,71226,Rejected
LN0005394,CUST002259,RM0104,Gold Loan,160223,Pending
LN0005395,CUST001970,RM0172,Business Loan,123388,Approved
LN0005396,CUST002374,RM0228,Gold Loan,520961,Approved
LN0005397,CUST001713,RM0143,Personal Loan,457031,Defaulted
LN0005398,CUST001711,RM0221,Plot Loan,104282,Pending
LN0005399,CUST001361,RM0071,Car Loan,66934,Approved
LN0005400,CUST000259,RM0161,Car Loan,247309,Closed
LN0005401,CUST001306,RM0061,Plot Loan,132005,Pending
LN0005402,CUST002099,RM0183,Business Loan,272999,Closed
LN0005403,CUST000102,RM0171,Business Loan,56529,Closed
LN0005404,CUST000264,RM0197,Gold Loan,78635,Defaulted
LN0005405,CUST000189,RM0135,Business Loan,281909,Rejected
LN0005406,CUST002201,RM0130,Home Loan,97745,Active
LN0005407,CUST001276,RM0060,Education Loan,439805,Rejected
LN0005408,CUST000792,RM0240,Business Loan,62075,Approved
LN0005409,CUST002278,RM0135,Business Loan,98537,Pending
LN0005410,CUST000218,RM0075,Car Loan,1358656,Closed
LN0005411,CUST002083,RM0023,Business Loan,163506,Approved
LN0005412,CUST001810,RM0168,Plot Loan,292781,Pending
LN0005413,CUST001043,RM0001,Business Loan,90340,Approved
LN0005414,CUST001799,RM0201,Education Loan,238254,Rejected
LN0005415,CUST002464,RM0121,Home Loan,309002,Rejected
LN0005416,CUST001889,RM0210,Business Loan,125514,Approved
LN0005417,CUST000663,RM0146,Gold Loan,403098,Approved
LN0005418,CUST000507,RM0122,Education Loan,234974,Closed
LN0005419,CUST002320,RM0125,Car Loan,148571,Defaulted
LN0005420,CUST001479,RM0130,Business Loan,213127,Defaulted
LN0005421,CUST000422,RM0224,Car Loan,221963,Closed
LN0005422,CUST000948,RM0185,Business Loan,86192,Closed
LN0005423,CUST002301,RM0044,Personal Loan,153077,Active
LN0005424,CUST001746,RM0191,Education Loan,134145,Pending
LN0005425,CUST000513,RM0209,Business Loan,152466,Closed
LN0005426,CUST002309,RM0238,Plot Loan,336350,Active
LN0005427,CUST000263,RM0092,Home Loan,181763,Pending
LN0005428,CUST002439,RM0062,Education Loan,613738,Rejected
LN0005429,CUST002234,RM0122,Home Loan,119536,Defaulted
LN0005430,CUST002477,RM0064,Education Loan,157469,Approved
LN0005431,CUST000118,RM0169,Car Loan,359252,Approved
LN0005432,CUST001588,RM0111,Gold Loan,207942,Pending
LN0005433,CUST001719,RM0240,Car Loan,208385,Defaulted
LN0005434,CUST000001,RM0166,Plot Loan,60963,Approved
LN0005435,CUST001714,RM0177,Business Loan,151698,Pending
LN0005436,CUST002286,RM0002,Plot Loan,113143,Closed
LN0005437,CUST001675,RM0217,Car Loan,1513181,Rejected
LN0005438,CUST000137,RM0152,Plot Loan,123736,Closed
LN0005439,CUST002496,RM0059,Home Loan,481690,Pending
LN0005440,CUST001018,RM0056,Gold Loan,275546,Closed
LN0005441,CUST001925,RM0205,Car Loan,133380,Rejected
LN0005442,CUST001736,RM0074,Gold Loan,206848,Rejected
LN0005443,CUST001103,RM0021,Personal Loan,417187,Rejected
LN0005444,CUST001319,RM0044,Plot Loan,479746,Defaulted
LN0005445,CUST001500,RM0008,Education Loan,84964,Pending
LN0005446,CUST000067,RM0125,Business Loan,132973,Active
LN0005447,CUST002160,RM0180,Business Loan,131660,Defaulted
LN0005448,CUST000147,RM0008,Gold Loan,58590,Defaulted
LN0005449,CUST001218,RM0089,Car Loan,232378,Active
LN0005450,CUST000637,RM0211,Business Loan,435956,Rejected
LN0005451,CUST001126,RM0198,Business Loan,146115,Rejected
LN0005452,CUST000574,RM0166,Plot Loan,319442,Rejected
LN0005453,CUST000775,RM0130,Education Loan,247611,Defaulted
LN0005454,CUST002220,RM0059,Personal Loan,144208,Approved
LN0005455,CUST000139,RM0100,Business Loan,80411,Defaulted
LN0005456,CUST001989,RM0017,Business Loan,297109,Closed
LN0005457,CUST001113,RM0134,Gold Loan,435605,Pending
LN0005458,CUST001251,RM0135,Personal Loan,281579,Approved
LN0005459,CUST001853,RM0225,Home Loan,53608,Active
LN0005460,CUST000447,RM0150,Personal Loan,98728,Approved
LN0005461,CUST000888,RM0130,Gold Loan,64402,Approved
LN0005462,CUST002059,RM0166,Gold Loan,218973,Defaulted
LN0005463,CUST002164,RM0058,Business Loan,332509,Active
LN0005464,CUST000667,RM0081,Plot Loan,73436,Approved
LN0005465,CUST000348,RM0005,Home Loan,414449,Rejected
LN0005466,CUST001945,RM0026,Personal Loan,212165,Defaulted
LN0005467,CUST002256,RM0200,Education Loan,284216,Active
LN0005468,CUST000171,RM0156,Gold Loan,760882,Approved
LN0005469,CUST002065,RM0193,Gold Loan,67478,Pending
LN0005470,CUST000620,RM0030,Personal Loan,512980,Rejected
LN0005471,CUST002218,RM0001,Business Loan,76958,Defaulted
LN0005472,CUST002235,RM0074,Personal Loan,149831,Pending
LN0005473,CUST001142,RM0142,Car Loan,431351,Approved
LN0005474,CUST001576,RM0220,Gold Loan,523433,Defaulted
LN0005475,CUST001007,RM0197,Plot Loan,191194,Closed
LN0005476,CUST002390,RM0091,Gold Loan,230331,Active
LN0005477,CUST001851,RM0096,Plot Loan,389309,Defaulted
LN0005478,CUST000664,RM0121,Business Loan,296301,Rejected
LN0005479,CUST000729,RM0130,Personal Loan,407663,Rejected
LN0005480,CUST002469,RM0201,Gold Loan,75910,Pending
LN0005481,CUST001148,RM0174,Personal Loan,382219,Pending
LN0005482,CUST000011,RM0215,Education Loan,181276,Pending
LN0005483,CUST000521,RM0234,Gold Loan,169794,Approved
LN0005484,CUST000962,RM0023,Home Loan,160294,Rejected
LN0005485,CUST000012,RM0033,Personal Loan,192348,Closed
LN0005486,CUST001844,RM0132,Education Loan,630268,Defaulted
LN0005487,CUST001334,RM0093,Personal Loan,208904,Defaulted
LN0005488,CUST000577,RM0171,Home Loan,999999999,Approved
LN0005489,CUST001845,RM0215,Gold Loan,662278,Defaulted
LN0005490,CUST000701,RM0168,Home Loan,89760,Rejected
LN0005491,CUST000012,RM0123,Car Loan,307569,Active
LN0005492,CUST001869,RM0178,Plot Loan,384517,Closed
LN0005493,CUST000668,RM0125,Home Loan,277343,Rejected
LN0005494,CUST001831,RM0250,Education Loan,236749,Rejected
LN0005495,CUST001409,RM0180,Business Loan,216395,Defaulted
LN0005496,CUST001904,RM0028,Education Loan,444556,Closed
LN0005497,CUST002280,RM0092,Plot Loan,394797,Approved
LN0005498,CUST001034,RM0113,Home Loan,76087,Rejected
LN0005499,CUST001521,RM0188,Gold Loan,427549,Active
LN0005500,CUST000017,RM0023,Personal Loan,156910,Active
